ticker,sector,spider_id,batch,batch_name,total_trades,winning_trades,losing_trades,win_rate_pct,profit_factor,expectancy_r,net_pnl_usd,net_return_pct,gross_wins_usd,gross_losses_usd,avg_win_pct,avg_loss_pct,best_trade_pct,worst_trade_pct,avg_hold_days,stage6_entries,stage7_entries
KO,Consumer Staples,SECTOR_CONSUMER_STAPLES,B1,Batch 1 — 2022 to 2023,1,1,0,100.0,inf,1.2909,127.44,1.2744,127.44,0.0,4.1115,0.0,4.1115,4.1115,52.0,0,1
FULC,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,3.8212,1.2899,787.09,7.8709,1066.08,278.99,54.958,-15.3976,71.4681,-17.429,39.5,2,4
DK,Energy,SECTOR_ENERGY,B1,Batch 1 — 2022 to 2023,2,2,0,100.0,inf,1.2794,253.85,2.5385,253.85,0.0,10.1182,0.0,18.4702,1.7663,32.5,0,2
MOFG,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,3,2,1,66.67,4.5941,1.2771,394.13,3.9413,503.79,109.66,14.7897,-6.8109,16.6441,-6.8109,42.7,1,2
CRAI,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,6,5,1,83.33,11.0223,1.2759,765.1,7.651,841.44,76.34,9.2256,-5.6057,28.6821,-5.6057,28.7,0,6
NAN,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,4,2,2,50.0,3.5263,1.2635,504.67,5.0467,704.44,199.77,10.3289,-2.3223,11.1111,-2.6236,26.2,0,4
AFRM,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,3.6318,1.2585,716.85,7.1685,989.23,272.38,50.1794,-18.0938,97.1008,-20.1449,31.2,1,5
WGS,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,5,1,4,20.0,2.5912,1.2551,637.95,6.3795,1038.87,400.92,258.1749,-19.1858,258.1749,-23.6948,17.0,0,5
VCV,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,3.9037,1.2477,623.01,6.2301,837.57,214.56,12.8568,-1.8386,13.7572,-3.1265,31.6,0,5
BTZ,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,3,2,1,66.67,4.7385,1.2467,373.48,3.7348,473.38,99.9,7.5475,-3.5566,9.6869,-3.5566,37.7,0,3
SLNO,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,6,4,2,66.67,5.2815,1.2461,629.47,6.2947,776.49,147.02,44.5394,-9.2004,124.0,-10.3818,25.3,0,6
ORRF,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,4,3,1,75.0,4.9266,1.24,389.01,3.8901,488.08,99.07,12.7154,-7.2245,16.7578,-7.2245,16.8,0,4
VRDN,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,6,4,2,66.67,5.7083,1.2352,716.89,7.1689,869.15,152.26,29.8369,-6.4226,52.8369,-7.8075,19.0,0,6
UNP,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,4,3,1,75.0,6.204,1.2345,513.74,5.1374,612.46,98.72,7.8119,-5.0756,10.9279,-5.0756,29.2,0,4
BLTE,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,4,3,1,75.0,9.1064,1.2318,472.2,4.722,530.45,58.25,29.9495,-7.095,79.9429,-7.095,18.2,0,4
IMRX,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,4,3,1,75.0,4.8174,1.2303,376.51,3.7651,475.14,98.63,27.3218,-18.9587,80.1942,-18.9587,19.8,0,4
CVBF,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,2,1,1,50.0,2.5268,1.2247,165.9,1.659,274.56,108.66,26.3792,-9.9771,26.3792,-9.9771,63.0,1,1
IBP,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,7,4,3,57.14,4.035,1.2153,807.51,8.0751,1073.58,266.07,20.8039,-7.0034,27.7857,-9.624,24.6,0,7
CCL,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,6,4,2,66.67,4.5768,1.2124,721.97,7.2197,923.82,201.85,20.7149,-12.52,40.6101,-13.0356,20.0,0,6
BHRB,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,9,5,4,55.56,3.2894,1.2006,1072.96,10.7296,1541.63,468.67,11.2763,-3.3537,27.7276,-4.6814,12.9,1,8
WOR,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,9,5,4,55.56,5.9906,1.1989,1082.95,10.8295,1299.95,217.0,14.2035,-3.4195,38.4071,-5.6738,14.2,0,9
OCUL,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,6,4,2,66.67,5.0881,1.1912,652.1,6.521,811.61,159.51,30.593,-9.8104,60.9043,-9.9829,23.0,0,6
NRIM,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,4,3,1,75.0,5.1222,1.1912,409.33,4.0933,508.63,99.3,10.6996,-7.3811,12.8062,-7.3811,16.5,1,3
TERN,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,7,2,5,28.57,3.8785,1.19,830.6,8.306,1119.15,288.55,96.4712,-9.897,191.3873,-19.2692,19.0,1,6
CAPR,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,5,4,1,80.0,13.6675,1.1883,625.14,6.2514,674.49,49.35,14.5102,-4.142,27.8132,-4.142,17.4,0,5
ATLC,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,3,2,60.0,4.1971,1.1862,628.94,6.2894,825.66,196.72,20.9927,-10.644,30.9272,-11.3612,23.0,0,5
CG,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,3.8889,1.1833,756.68,7.5668,1018.61,261.93,21.7385,-6.0548,22.8125,-8.2259,24.0,2,4
XNCR,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,4,3,1,75.0,5.357,1.1788,427.6,4.276,525.74,98.14,15.3068,-6.9484,21.6849,-6.9484,47.5,0,4
RIOT,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,7,4,3,57.14,3.5388,1.1767,800.34,8.0034,1115.58,315.24,44.8683,-17.1277,132.1721,-19.0909,28.4,1,6
ALDX,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,9,3,6,33.33,4.5289,1.1652,1054.36,10.5436,1353.14,298.78,70.6233,-5.0615,118.038,-10.8456,34.2,2,7
APLD,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,6,5,1,83.33,11.4671,1.1623,715.32,7.1532,783.66,68.34,26.6188,-19.4203,54.9505,-19.4203,26.2,0,6
SPH,Utilities,SECTOR_UTILITIES,B1,Batch 1 — 2022 to 2023,4,2,2,50.0,3.1563,1.158,452.17,4.5217,661.87,209.7,6.7335,-2.4829,13.3559,-2.5442,12.2,0,4
FRGE,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,3,1,2,33.33,4.2139,1.1501,349.96,3.4996,458.85,108.89,75.1412,-9.1111,75.1412,-16.777,55.0,0,3
BURL,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,3.3283,1.1484,680.44,6.8044,972.69,292.25,27.0708,-8.2824,40.6371,-9.7585,23.2,0,6
KOPN,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,2.8704,1.1447,791.13,7.9113,1214.1,422.97,37.6134,-13.3653,82.1429,-16.2651,17.9,0,7
AMGN,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,4,2,2,50.0,5.4387,1.1428,439.34,4.3934,538.32,98.98,10.5614,-2.1553,11.383,-2.9514,16.8,0,4
JEF,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,7,5,2,71.43,13.7765,1.1332,726.6,7.266,783.47,56.87,8.156,-1.7119,12.6259,-1.8117,17.7,0,7
ULCC,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,5,3,2,60.0,3.6471,1.1332,553.74,5.5374,762.93,209.19,33.7704,-7.7245,65.7471,-8.7737,29.0,0,5
WLFC,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,8,3,5,37.5,4.6049,1.1277,910.88,9.1088,1163.56,252.68,21.5035,-2.6809,54.5889,-5.4021,20.9,1,7
UHS,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,7,6,1,85.71,8.4919,1.126,718.47,7.1847,814.37,95.9,7.9614,-7.2,16.251,-7.2,19.6,2,5
DOW,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,4,3,1,75.0,6.3525,1.1231,447.47,4.4747,531.07,83.6,10.0842,-3.6379,22.9167,-3.6379,32.2,0,4
BK,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,4,2,66.67,3.902,1.0988,655.71,6.5571,881.66,225.95,10.6793,-5.521,21.8936,-6.6262,30.8,1,5
BFZ,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,3.5832,1.087,542.97,5.4297,753.16,210.19,9.7623,-1.7054,13.3333,-2.6534,24.8,0,5
SFBS,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,3,1,2,33.33,2.5875,1.0865,251.46,2.5146,409.86,158.4,39.5541,-5.4879,39.5541,-5.5011,46.7,0,3
TRMK,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,3,2,60.0,4.308,1.0863,590.22,5.9022,768.64,178.42,14.1961,-7.1903,19.0184,-8.274,33.2,0,5
HUBG,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,7,6,1,85.71,45.7458,1.0862,751.73,7.5173,768.53,16.8,7.4275,-1.1532,15.3426,-1.1532,15.4,0,7
MS,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,5,1,83.33,7.7785,1.0774,659.68,6.5968,757.0,97.32,7.7297,-3.8053,15.2163,-3.8053,23.5,0,6
PANL,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,2,2,0,100.0,inf,1.0674,214.22,2.1422,214.22,0.0,5.737,0.0,10.7087,0.7653,13.5,0,2
UBER,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,7,5,2,71.43,6.3011,1.0654,821.72,8.2172,976.73,155.01,15.0209,-7.2879,37.8435,-10.5626,32.4,0,7
THC,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,6,4,2,66.67,5.9227,1.0616,555.38,5.5538,668.2,112.82,14.1639,-4.2558,21.6606,-7.7772,18.8,1,5
NDSN,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,6,4,2,66.67,10.1685,1.0604,599.25,5.9925,664.61,65.36,7.1907,-1.0318,9.9463,-1.2108,16.3,0,6
MRTN,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,1,1,0,100.0,inf,1.0588,105.8,1.058,105.8,0.0,4.6796,0.0,4.6796,4.6796,19.0,0,1
FISV,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,8,6,2,75.0,7.5868,1.0562,824.53,8.2453,949.71,125.18,7.1105,-2.5271,11.5917,-2.9819,18.4,0,8
WMS,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,3.4001,1.0498,854.3,8.543,1210.25,355.95,19.8863,-6.9187,42.8024,-8.2304,15.0,1,7
PAYX,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,2,1,1,50.0,3.8884,1.049,208.69,2.0869,280.94,72.25,11.4273,-2.3768,11.4273,-2.3768,28.0,0,2
ACAD,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,6,4,2,66.67,3.6732,1.0482,532.03,5.3203,731.05,199.02,14.0212,-9.1706,16.4634,-11.5149,23.5,0,6
CMG,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,9,4,5,44.44,3.7701,1.0474,1027.06,10.2706,1397.83,370.77,15.9399,-3.8486,22.3058,-7.7462,16.9,0,9
STZ,Consumer Staples,SECTOR_CONSUMER_STAPLES,B1,Batch 1 — 2022 to 2023,3,2,1,66.67,3.7257,1.0423,293.53,2.9353,401.22,107.69,7.3186,-3.163,7.7663,-3.163,23.7,0,3
ENVA,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,8,5,3,62.5,5.5046,1.041,747.45,7.4745,913.38,165.93,12.6532,-3.1463,18.9202,-5.8395,14.4,0,8
NXDR,Communication Services,SECTOR_COMMUNICATION_SERVICES,B1,Batch 1 — 2022 to 2023,3,1,2,33.33,2.8318,1.0331,329.28,3.2928,509.04,179.76,47.1963,-11.3706,47.1963,-11.5894,35.7,0,3
ORIC,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,3.197,1.032,741.21,7.4121,1078.59,337.38,35.9926,-13.6035,90.5956,-18.105,17.9,0,8
WING,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,9,7,2,77.78,8.5265,1.03,887.53,8.8753,1005.45,117.92,13.675,-5.125,50.6492,-9.0263,14.4,0,9
HIMS,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,7,5,2,71.43,12.966,1.0281,717.48,7.1748,777.44,59.96,17.1012,-3.4893,43.5897,-4.7078,18.7,0,7
ETV,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,3,2,60.0,3.9401,1.0169,527.95,5.2795,707.52,179.57,6.594,-4.0414,9.2776,-5.1561,30.8,0,5
XYL,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,7,4,3,57.14,4.1557,1.011,714.23,7.1423,940.56,226.33,12.6916,-3.3329,17.8662,-4.4331,14.7,0,7
STRA,Consumer Staples,SECTOR_CONSUMER_STAPLES,B1,Batch 1 — 2022 to 2023,8,7,1,87.5,8.9819,1.0098,795.16,7.9516,894.78,99.62,7.2515,-6.0281,23.0234,-6.0281,22.6,0,8
COLL,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,8,4,4,50.0,3.0002,1.0079,742.52,7.4252,1113.74,371.22,21.7662,-7.1319,35.1639,-7.9103,20.4,1,7
SBSI,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,4,3,1,75.0,6.2196,0.9974,394.6,3.946,470.2,75.6,7.5835,-4.1667,14.7279,-4.1667,17.2,0,4
RH,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,3.0351,0.9971,544.14,5.4414,811.52,267.38,22.1459,-8.95,40.8802,-10.6621,26.3,2,4
ALSN,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,7,4,3,57.14,4.7571,0.9961,707.72,7.0772,896.09,188.37,10.8087,-3.0107,19.6084,-5.1616,19.1,0,7
FFBC,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,4,2,66.67,5.4449,0.991,559.57,5.5957,685.46,125.89,10.8762,-3.4269,12.037,-3.6094,18.8,0,6
GDV,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,4,3,1,75.0,4.9071,0.9881,394.38,3.9438,495.32,100.94,5.451,-4.6161,7.3647,-4.6161,42.2,0,4
BCC,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,9,6,3,66.67,7.5726,0.9858,859.57,8.5957,990.35,130.78,9.3977,-3.4084,32.1319,-8.0584,14.9,0,9
EQH,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,5,1,83.33,9.9598,0.9857,607.74,6.0774,675.57,67.83,7.4729,-3.7316,15.246,-3.7316,17.3,0,6
VHI,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,2,1,1,50.0,3.69,0.9824,215.2,2.152,295.2,80.0,28.5825,-10.1318,28.5825,-10.1318,59.5,0,2
DAL,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,7,4,3,57.14,3.4761,0.979,678.24,6.7824,952.16,273.92,15.1821,-5.9761,25.3776,-7.7388,22.6,1,6
TCPC,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,4,2,66.67,6.9197,0.9784,504.89,5.0489,590.18,85.29,7.0861,-1.5961,17.5522,-1.8692,19.5,1,5
KTF,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,3,1,2,33.33,2.3383,0.9686,280.65,2.8065,490.36,209.71,11.5578,-3.0774,11.5578,-3.4146,82.0,0,3
WSFS,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,3,2,60.0,5.0192,0.9629,490.5,4.905,612.54,122.04,15.2228,-3.9085,15.901,-6.582,22.4,0,5
RIGL,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,6,4,2,66.67,4.4216,0.9565,544.55,5.4455,703.7,159.15,29.8777,-10.5757,69.5238,-11.7396,18.3,0,6
RAPT,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,6,4,2,66.67,4.4592,0.9554,521.55,5.2155,672.32,150.77,27.6143,-11.5546,43.7805,-16.9953,26.3,0,6
PLUS,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,6,5,1,83.33,16.3529,0.9487,541.65,5.4165,576.93,35.28,7.6008,-3.8333,13.4395,-3.8333,15.0,0,6
FSBW,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,7,5,2,71.43,3.6938,0.9475,558.0,5.58,765.14,207.14,8.1432,-5.3201,16.0959,-6.3064,19.3,0,7
ACVA,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,5,3,2,60.0,4.4122,0.9409,472.42,4.7242,610.87,138.45,15.3695,-7.098,34.7254,-10.7478,26.6,0,5
BHF,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,5,1,83.33,6.6516,0.9335,558.04,5.5804,656.78,98.74,8.995,-4.8478,15.0224,-4.8478,18.8,1,5
CDZI,Utilities,SECTOR_UTILITIES,B1,Batch 1 — 2022 to 2023,7,2,5,28.57,2.4488,0.9332,651.45,6.5145,1101.1,449.65,84.7256,-10.9156,93.0876,-12.3237,21.0,0,7
KYMR,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,3.1868,0.9331,458.8,4.588,668.6,209.8,54.5588,-9.744,72.8856,-14.2857,42.0,1,4
TPG,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,4,2,2,50.0,3.9119,0.9327,377.65,3.7765,507.34,129.69,15.4293,-4.5748,29.1667,-7.1127,14.0,0,4
NTAP,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,3.0162,0.9283,644.21,6.4421,963.73,319.52,13.3463,-4.0651,17.8282,-5.7218,24.4,0,7
XPRO,Energy,SECTOR_ENERGY,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,4.5906,0.9207,573.56,5.7356,733.3,159.74,25.9092,-4.9664,55.6122,-7.01,20.5,0,6
CSW,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,9,5,4,55.56,4.2557,0.9193,763.68,7.6368,998.25,234.57,11.2732,-3.3457,21.5537,-5.664,14.3,0,9
EWBC,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,4,2,66.67,3.7345,0.9181,567.65,5.6765,775.24,207.59,10.6541,-7.0236,17.258,-8.5994,18.7,0,6
PDFS,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,7,5,2,71.43,4.5172,0.9168,691.83,6.9183,888.53,196.7,11.9597,-6.5694,17.9878,-6.8727,16.1,0,7
SNAP,Communication Services,SECTOR_COMMUNICATION_SERVICES,B1,Batch 1 — 2022 to 2023,6,2,4,33.33,2.079,0.9155,537.71,5.3771,1036.03,498.32,43.058,-17.7281,62.3431,-30.0901,38.2,1,5
INDB,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,2,1,1,50.0,3.4655,0.9143,194.82,1.9482,273.84,79.02,21.2437,-7.2402,21.2437,-7.2402,42.5,0,2
BBSI,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,9,5,4,55.56,5.6978,0.9138,813.85,8.1385,987.09,173.24,10.1645,-2.0284,16.8591,-3.0323,15.7,0,9
NFBK,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,4,2,2,50.0,4.7976,0.9105,411.55,4.1155,519.92,108.37,14.2675,-3.4857,23.8095,-6.5868,32.0,0,4
MDLZ,Consumer Staples,SECTOR_CONSUMER_STAPLES,B1,Batch 1 — 2022 to 2023,6,4,2,66.67,4.2224,0.9073,512.94,5.1294,672.12,159.18,5.9271,-2.3077,12.5334,-3.5876,13.7,0,6
SMBC,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,4,2,2,50.0,2.5065,0.9037,248.72,2.4872,413.82,165.1,18.3482,-4.8118,25.3268,-5.7341,21.8,0,4
THW,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,3,2,60.0,3.3009,0.8936,458.76,4.5876,658.14,199.38,9.0122,-3.9425,12.7013,-4.4427,26.8,1,4
TMUS,Communication Services,SECTOR_COMMUNICATION_SERVICES,B1,Batch 1 — 2022 to 2023,2,1,1,50.0,9.306,0.8924,173.43,1.7343,194.31,20.88,7.8828,-0.8258,7.8828,-0.8258,19.5,0,2
EVLV,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,7,2,5,28.57,2.6586,0.8911,642.37,6.4237,1029.66,387.29,61.9497,-10.6876,84.3077,-18.5816,24.7,0,7
RPM,Materials,SECTOR_MATERIALS,B1,Batch 1 — 2022 to 2023,8,5,3,62.5,4.4006,0.8898,733.68,7.3368,949.43,215.75,7.7152,-3.9986,23.9569,-5.2182,20.1,0,8
PHM,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,9,5,4,55.56,3.3481,0.884,795.42,7.9542,1134.17,338.75,12.2857,-5.7635,26.0875,-8.681,17.1,0,9
PLBC,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,2.3639,0.8836,416.08,4.1608,721.14,305.06,15.0406,-7.3883,20.7333,-9.0382,26.0,0,6
ETB,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,4,3,1,75.0,4.659,0.8829,373.11,3.7311,475.08,101.97,4.0506,-6.8212,4.6603,-6.8212,32.5,0,4
THR,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,11,7,4,63.64,4.1658,0.8791,921.32,9.2132,1212.34,291.02,10.1561,-3.9882,25.6459,-6.4078,14.2,0,11
KALV,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,3.0574,0.8786,656.14,6.5614,975.05,318.91,40.0492,-9.8699,56.3041,-12.7691,34.3,2,5
SG,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,3,1,2,33.33,2.0943,0.8767,251.82,2.5182,481.95,230.13,59.401,-11.3952,59.401,-11.8402,29.3,1,2
NVDA,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,9,3,6,33.33,3.1555,0.8765,779.5,7.795,1141.13,361.63,28.4591,-4.4265,41.8823,-10.4277,19.6,0,9
ROK,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,2.8077,0.8717,545.66,5.4566,847.51,301.85,15.9131,-3.7018,22.6912,-4.8007,21.7,0,7
WABC,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,4,1,80.0,11.5476,0.8694,400.81,4.0081,438.81,38.0,7.3029,-1.9948,17.1894,-1.9948,19.6,1,4
WRBY,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,4,3,1,75.0,3.8094,0.8673,279.82,2.7982,379.42,99.6,13.4645,-7.6704,24.4604,-7.6704,13.5,0,4
OCFC,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,4,2,66.67,3.4153,0.8598,504.03,5.0403,712.71,208.68,10.2202,-7.1615,16.724,-9.1528,30.5,1,5
PDT,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,5,2,3,40.0,2.5109,0.8585,451.4,4.514,750.16,298.76,13.2474,-3.9162,18.1269,-4.2366,28.4,0,5
OMER,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,7,3,4,42.86,2.667,0.8574,552.06,5.5206,883.22,331.16,53.7445,-14.1046,95.6757,-21.0443,27.6,1,6
RXST,Healthcare,SECTOR_HEALTHCARE,B1,Batch 1 — 2022 to 2023,7,4,3,57.14,4.6145,0.8535,593.65,5.9365,757.89,164.24,16.9134,-6.0619,32.7273,-12.3243,14.7,0,7
DG,Consumer Staples,SECTOR_CONSUMER_STAPLES,B1,Batch 1 — 2022 to 2023,6,4,2,66.67,4.2088,0.8509,470.03,4.7003,616.51,146.48,9.8102,-2.6571,25.859,-3.3962,27.0,1,5
NCLH,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B1,Batch 1 — 2022 to 2023,8,5,3,62.5,3.5107,0.8499,667.47,6.6747,933.32,265.85,18.3854,-7.8582,34.2697,-10.048,22.6,0,8
WRLD,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,4.2801,0.8463,430.54,4.3054,561.8,131.26,20.2913,-4.6481,35.1166,-11.1603,25.8,0,6
MYN,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,4,1,3,25.0,2.128,0.8457,337.66,3.3766,637.0,299.34,14.3805,-2.8548,14.3805,-3.1773,68.2,0,4
RF,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,3,2,1,66.67,3.2396,0.8439,243.67,2.4367,352.47,108.8,10.3158,-6.9489,15.2574,-6.9489,21.0,0,3
WNC,Industrials,SECTOR_INDUSTRIALS,B1,Batch 1 — 2022 to 2023,7,4,3,57.14,3.4738,0.8431,583.17,5.8317,818.91,235.74,14.8618,-6.3223,26.0427,-8.8748,18.1,0,7
CRUS,Technology,SECTOR_TECHNOLOGY,B1,Batch 1 — 2022 to 2023,6,3,3,50.0,3.0494,0.841,532.52,5.3252,792.36,259.84,18.6185,-4.998,35.9995,-5.5124,22.3,0,6
FBIZ,Financials,SECTOR_FINANCIALS,B1,Batch 1 — 2022 to 2023,4,3,1,75.0,11.6653,0.8405,339.37,3.3937,371.19,31.82,8.3453,-2.0442,17.6945,-2.0442,21.0,0,4
