ticker,sector,spider_id,batch,batch_name,total_trades,winning_trades,losing_trades,win_rate_pct,profit_factor,expectancy_r,net_pnl_usd,net_return_pct,gross_wins_usd,gross_losses_usd,avg_win_pct,avg_loss_pct,best_trade_pct,worst_trade_pct,avg_hold_days,stage6_entries,stage7_entries
EVCM,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,1.0191,0.0048,6.43,0.0643,343.91,337.48,5.7804,-3.4644,9.0994,-7.8469,8.2,0,10
SFBS,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,9,3,6,33.33,1.046,0.004,17.83,0.1783,405.33,387.5,7.3304,-4.2942,9.4455,-7.0964,10.8,1,8
KLAC,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,15,8,7,53.33,1.3399,0.0038,129.9,1.299,512.03,382.13,3.9782,-4.5632,11.0739,-12.7132,9.2,0,15
VEL,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,8,5,3,62.5,1.0148,0.003,2.82,0.0282,193.26,190.44,1.5753,-5.3318,2.4607,-6.7821,10.1,0,8
ALL,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,15,7,8,46.67,1.0552,0.002,19.67,0.1967,375.87,356.2,2.1541,-1.9339,4.9361,-3.9131,9.7,0,15
MOD,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,18,8,10,44.44,1.0915,0.0008,67.43,0.6743,804.43,737.0,10.1341,-7.9826,25.3802,-14.2643,8.9,1,17
BGH,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,0.904,0.0006,-36.04,-0.3604,339.21,375.25,1.3471,-0.9934,2.6076,-1.9897,9.6,0,13
MA,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,1.1573,-0.0012,45.52,0.4552,334.83,289.31,1.77,-1.6985,3.2644,-3.925,9.8,0,13
UNTY,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,12,5,7,41.67,0.9375,-0.0019,-26.94,-0.2694,403.97,430.91,5.3011,-3.938,11.1207,-7.4747,10.6,0,12
TEX,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,1.0424,-0.002,22.31,0.2231,548.26,525.95,11.0338,-5.932,27.0167,-8.9849,12.4,0,10
EBC,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,8,5,61.54,0.8347,-0.0021,-59.31,-0.5931,299.6,358.91,2.0488,-3.8354,9.8266,-5.9385,11.4,0,13
WAB,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,18,7,11,38.89,1.0141,-0.0035,8.33,0.0833,600.5,592.17,3.0372,-2.2585,8.2975,-4.6135,9.8,0,18
AMP,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,12,3,9,25.0,1.0039,-0.0074,1.8,0.018,468.41,466.61,6.3837,-2.2254,12.0653,-4.4901,11.0,0,12
MVBF,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,11,4,7,36.36,0.978,-0.0082,-13.14,-0.1314,584.96,598.1,8.9998,-6.0111,17.1852,-8.805,9.7,0,11
IBCP,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,1.0121,-0.0095,4.38,0.0438,367.05,362.67,4.7975,-3.7663,10.1875,-6.2151,9.8,0,10
NFBK,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,9,2,7,22.22,0.7686,-0.011,-93.5,-0.935,310.5,404.0,14.0044,-3.4438,22.2104,-7.211,10.1,0,9
NMAI,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,0.8459,-0.0119,-58.23,-0.5823,319.63,377.86,1.595,-1.2193,4.063,-2.4738,8.5,0,13
FFA,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,0.7649,-0.0131,-44.28,-0.4428,144.09,188.37,1.0447,-0.6174,4.1863,-1.0844,10.1,0,13
SG,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,10,1,9,10.0,1.0,-0.0134,0.0,0.0,682.5,682.5,51.0846,-8.9507,51.0846,-13.9513,10.0,0,10
RKT,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,5,8,38.46,0.8511,-0.0135,-71.4,-0.714,408.05,479.45,8.5072,-5.1049,23.6875,-8.7007,10.2,0,13
HBCP,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,11,7,4,63.64,0.9696,-0.0138,-9.72,-0.0972,310.35,320.07,2.4729,-4.4173,8.1081,-5.5276,10.9,0,11
ORRF,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,9,3,6,33.33,1.0376,-0.0138,13.24,0.1324,365.56,352.32,6.3262,-3.1464,7.7465,-6.2695,9.0,0,9
DK,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,0.9666,-0.014,-17.06,-0.1706,494.03,511.09,8.5959,-6.0762,21.9638,-9.1151,10.0,0,13
IVZ,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,7,6,53.85,0.8333,-0.0149,-75.41,-0.7541,376.99,452.4,3.9116,-3.7078,13.7559,-5.421,11.7,0,13
CVLT,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,0.946,-0.0152,-28.01,-0.2801,490.5,518.51,4.2117,-4.8655,8.8471,-7.2805,9.5,0,13
ESE,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,12,6,6,50.0,0.9641,-0.0152,-13.95,-0.1395,375.07,389.02,4.0593,-3.0819,10.9921,-5.2338,10.4,0,12
SXC,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,7,2,5,28.57,0.861,-0.016,-59.75,-0.5975,370.05,429.8,14.0991,-5.1027,20.8211,-6.6036,16.7,0,7
ZVRA,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,12,4,8,33.33,1.0639,-0.0163,22.62,0.2262,376.35,353.73,7.9939,-5.3683,19.8364,-14.3372,8.8,0,12
OBT,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,8,2,6,25.0,1.0618,-0.0165,13.1,0.131,225.0,211.9,7.6935,-2.9219,10.4795,-4.7896,11.5,0,8
SHLS,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,8,3,5,37.5,1.0881,-0.0167,39.81,0.3981,491.71,451.9,24.1169,-12.5216,56.9444,-17.2899,14.6,0,8
LAD,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,0.9428,-0.0174,-18.72,-0.1872,308.82,327.54,5.6062,-3.7082,13.4532,-6.8967,11.8,0,10
SBUX,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,10,3,7,30.0,0.9964,-0.0185,-1.62,-0.0162,451.65,453.27,7.1771,-3.3816,14.6561,-5.1915,11.3,1,9
GBCI,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,5,8,38.46,0.8611,-0.0198,-56.68,-0.5668,351.37,408.05,4.6841,-3.4946,14.28,-6.9387,9.6,0,13
SWKS,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,6,3,3,50.0,1.014,-0.02,3.52,0.0352,255.39,251.87,7.1019,-5.9431,17.3787,-8.4019,27.5,0,6
UVE,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,14,5,9,35.71,1.0038,-0.0213,2.22,0.0222,583.32,581.1,6.2532,-3.6671,12.3924,-6.1861,9.3,0,14
PLUS,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,8,3,5,37.5,1.0018,-0.0215,0.64,0.0064,360.29,359.65,7.1958,-4.6952,12.1212,-5.944,17.4,0,8
WSFS,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,14,5,9,35.71,0.9305,-0.0222,-29.19,-0.2919,390.89,420.08,3.6724,-2.6564,9.3227,-5.1603,8.2,0,14
EXP,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,13,3,10,23.08,1.0136,-0.0223,9.03,0.0903,673.82,664.79,9.1314,-4.1803,20.5426,-7.0811,10.0,0,13
DCI,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,17,5,12,29.41,1.0021,-0.0225,1.4,0.014,677.91,676.51,4.6874,-1.9556,7.7776,-3.6051,9.4,0,17
VCV,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,12,4,8,33.33,0.7938,-0.0227,-76.85,-0.7685,295.93,372.78,1.8117,-1.2282,3.6078,-3.1658,10.2,0,12
SCL,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,5,1,4,20.0,1.0371,-0.0229,16.44,0.1644,459.67,443.23,22.7835,-6.2714,22.7835,-8.9542,23.4,0,5
PEGA,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,15,5,10,33.33,0.858,-0.0244,-66.7,-0.667,403.01,469.71,6.113,-3.0608,10.7102,-6.1174,10.0,0,15
NQP,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,12,2,10,16.67,0.8451,-0.025,-101.01,-1.0101,551.13,652.14,5.2639,-1.0569,8.6331,-2.2314,10.7,0,12
FMNB,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,7,3,4,42.86,1.068,-0.0252,15.24,0.1524,239.38,224.14,3.6061,-3.3681,8.7087,-5.7682,10.4,0,7
BATRA,Communication Services,SECTOR_COMMUNICATION_SERVICES,B2,Batch 2 — 2024 to 2026,8,2,6,25.0,0.9175,-0.0258,-24.79,-0.2479,275.62,300.41,4.8487,-1.8911,5.6114,-2.4158,9.6,0,8
STEW,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,17,8,9,47.06,0.8832,-0.0269,-67.52,-0.6752,510.51,578.03,1.3989,-1.4085,3.5311,-2.7217,9.2,0,17
TAP,Consumer Staples,SECTOR_CONSUMER_STAPLES,B2,Batch 2 — 2024 to 2026,9,2,7,22.22,1.0501,-0.0288,23.08,0.2308,483.32,460.24,10.093,-3.4386,14.9572,-5.3176,8.2,0,9
MUC,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,11,4,7,36.36,0.8397,-0.029,-50.97,-0.5097,267.03,318.0,1.2039,-0.8397,2.2901,-1.8389,8.0,0,11
ALG,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,11,5,6,45.45,0.9841,-0.029,-5.73,-0.0573,354.19,359.92,3.7873,-3.268,8.193,-5.7082,10.1,0,11
INDI,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,8,2,6,25.0,1.0277,-0.0311,11.86,0.1186,440.13,428.27,30.9096,-8.809,52.3404,-12.092,11.4,1,7
MSBI,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,7,1,6,14.29,0.7433,-0.0316,-156.71,-1.5671,453.72,610.43,35.6631,-5.8633,35.6631,-7.3276,17.0,0,7
VHI,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,9,4,5,44.44,0.8264,-0.0329,-71.95,-0.7195,342.6,414.55,10.0755,-8.3202,29.2492,-10.8693,11.4,0,9
SBSI,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,9,2,7,22.22,1.0846,-0.0341,36.89,0.3689,472.85,435.96,9.9895,-3.3631,9.9965,-5.0027,9.8,0,9
PFBC,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,9,5,4,55.56,0.5675,-0.0345,-52.39,-0.5239,68.73,121.12,0.8163,-1.4373,3.3671,-2.9369,9.7,0,9
TCBI,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,12,6,6,50.0,0.8264,-0.0358,-38.56,-0.3856,183.61,222.17,1.6069,-2.1438,4.5586,-6.4596,8.5,0,12
NBHC,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,12,4,8,33.33,0.91,-0.0362,-56.36,-0.5636,569.76,626.12,6.4829,-3.8387,12.7069,-6.2866,12.0,1,11
HOV,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,7,3,4,42.86,0.8676,-0.0365,-44.7,-0.447,292.91,337.61,10.8988,-8.5942,17.0908,-10.6418,12.3,0,7
CNOB,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,12,5,7,41.67,1.0304,-0.0401,12.7,0.127,430.55,417.85,4.9648,-3.97,7.734,-6.3984,9.6,0,12
NAN,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,10,3,7,30.0,0.9018,-0.0403,-37.38,-0.3738,343.24,380.62,1.7991,-1.0898,3.2907,-2.0517,12.0,0,10
WGS,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,13,4,9,30.77,0.893,-0.041,-52.55,-0.5255,438.55,491.1,16.3349,-8.7667,27.0667,-22.296,10.3,0,13
COFS,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,8,3,5,37.5,0.8727,-0.0418,-39.99,-0.3999,274.21,314.2,5.7751,-5.0467,8.7912,-7.9487,20.9,0,8
PSTG,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,14,6,8,42.86,0.8756,-0.0428,-55.77,-0.5577,392.56,448.33,5.1915,-3.7798,12.0879,-7.9167,8.4,1,13
GGG,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,11,5,6,45.45,0.9033,-0.0437,-33.19,-0.3319,310.08,343.27,2.1556,-2.0423,5.5295,-3.9168,10.3,0,11
ENTA,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,7,3,4,42.86,1.0157,-0.0449,7.82,0.0782,504.9,497.08,18.8889,-17.7201,35.0932,-31.7879,47.7,0,7
PENG,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,11,6,5,54.55,0.9352,-0.0467,-45.65,-0.4565,659.28,704.93,8.392,-9.7811,13.435,-25.5369,15.7,1,10
PTA,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,14,7,7,50.0,0.7227,-0.0469,-92.95,-0.9295,242.26,335.21,0.9032,-1.142,2.1649,-1.9989,10.2,0,14
PEN,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,0.9325,-0.0475,-31.48,-0.3148,435.03,466.51,5.8074,-4.5147,22.9522,-6.1459,12.7,0,13
XERS,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,14,2,12,14.29,0.8462,-0.048,-109.59,-1.0959,603.17,712.76,30.0146,-5.5322,37.6991,-10.9827,9.6,0,14
T,Communication Services,SECTOR_COMMUNICATION_SERVICES,B2,Batch 2 — 2024 to 2026,16,5,11,31.25,0.815,-0.0486,-100.08,-1.0008,440.95,541.03,3.4679,-1.9025,8.3541,-4.4949,7.2,0,16
BATRK,Communication Services,SECTOR_COMMUNICATION_SERVICES,B2,Batch 2 — 2024 to 2026,10,3,7,30.0,0.9047,-0.0486,-31.71,-0.3171,301.17,332.88,3.6165,-1.8937,6.8468,-3.8338,11.0,0,10
TSBK,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,5,8,38.46,0.8964,-0.0493,-52.86,-0.5286,457.23,510.09,4.7556,-3.3418,8.2231,-5.0785,5.9,0,13
HTGC,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,11,6,5,54.55,0.8006,-0.0503,-87.51,-0.8751,351.37,438.88,2.0669,-2.8141,5.3846,-4.7356,11.3,0,11
BCPC,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,0.8866,-0.0518,-44.79,-0.4479,350.01,394.8,3.811,-3.0708,7.2788,-4.4741,9.4,0,10
RF,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,14,5,9,35.71,0.7169,-0.0518,-111.26,-1.1126,281.69,392.95,3.4893,-1.972,8.4343,-4.9881,11.4,0,14
ARES,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,16,6,10,37.5,0.8826,-0.0526,-62.42,-0.6242,469.21,531.63,4.4597,-2.8765,8.7883,-5.8203,8.4,0,16
SSD,Materials,SECTOR_MATERIALS,B2,Batch 2 — 2024 to 2026,9,3,6,33.33,0.9104,-0.0539,-44.54,-0.4454,452.78,497.32,9.096,-5.0769,14.3692,-6.777,11.7,0,9
ALGT,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,11,3,8,27.27,0.8923,-0.0558,-45.84,-0.4584,379.76,425.6,14.2479,-5.9901,31.1807,-13.6569,15.3,1,10
GSBC,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,0.9594,-0.0558,-19.1,-0.191,451.58,470.68,5.6486,-4.5564,8.8742,-6.6748,8.6,0,10
WAFD,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,9,2,7,22.22,0.9664,-0.0577,-14.54,-0.1454,417.79,432.33,9.5859,-3.4785,10.4139,-6.2369,11.0,0,9
PLBC,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,9,4,5,44.44,0.7888,-0.0601,-70.78,-0.7078,264.4,335.18,3.7902,-3.517,5.85,-5.3388,15.1,0,9
ABCB,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,5,8,38.46,0.8493,-0.0601,-63.27,-0.6327,356.45,419.72,3.7597,-2.7113,6.2533,-5.194,10.1,0,13
WTS,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,15,5,10,33.33,0.8173,-0.0607,-106.51,-1.0651,476.43,582.94,5.0805,-2.6382,12.6399,-4.2981,8.3,0,15
PRCH,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,15,2,13,13.33,0.8946,-0.062,-87.17,-0.8717,740.23,827.4,66.557,-9.9974,131.0185,-17.0216,8.5,1,14
CCNE,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,11,4,7,36.36,0.908,-0.063,-44.04,-0.4404,434.77,478.81,6.1743,-3.6529,7.1,-6.7089,10.1,0,11
IDYA,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,8,2,6,25.0,0.9548,-0.063,-24.0,-0.24,506.59,530.59,25.4533,-8.2112,27.9318,-13.1094,16.6,1,7
CADE,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,4,9,30.77,0.8282,-0.066,-80.91,-0.8091,389.93,470.84,6.6569,-2.8665,15.1292,-4.7336,10.3,0,13
AROW,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,11,6,5,54.55,0.7246,-0.0672,-64.36,-0.6436,169.3,233.66,1.6069,-2.6367,2.9057,-5.5399,11.6,0,11
QCRH,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,4,9,30.77,0.949,-0.0678,-29.75,-0.2975,553.25,583.0,6.2773,-3.5656,12.4711,-6.0504,9.2,0,13
PNNT,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,9,3,6,33.33,0.6876,-0.0678,-108.76,-1.0876,239.39,348.15,4.5505,-1.635,10.8067,-3.0265,11.7,1,8
FAF,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,11,4,7,36.36,0.8597,-0.0691,-56.14,-0.5614,343.97,400.11,3.4272,-2.548,5.9572,-4.561,10.3,0,11
GLAD,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,0.7938,-0.0721,-86.75,-0.8675,333.95,420.7,1.7087,-2.1841,3.125,-3.1099,11.2,0,13
ARQT,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,13,6,7,46.15,0.8156,-0.0722,-73.51,-0.7351,325.13,398.64,6.5465,-7.0575,10.117,-14.7188,9.8,0,13
PLSE,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,11,3,8,27.27,0.87,-0.0743,-59.23,-0.5923,396.26,455.49,18.5414,-6.6473,43.9907,-9.7131,8.0,0,11
MCHB,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,9,3,6,33.33,0.7105,-0.0751,-84.59,-0.8459,207.61,292.2,9.109,-4.3204,23.9815,-9.1837,8.9,0,9
ZBRA,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,14,6,8,42.86,0.7936,-0.0756,-111.18,-1.1118,427.48,538.66,5.3222,-3.9316,20.0022,-7.8435,11.7,1,13
NNI,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,14,6,8,42.86,0.7527,-0.0772,-165.72,-1.6572,504.38,670.1,3.07,-3.1729,10.4702,-9.4635,8.1,0,14
EVER,Communication Services,SECTOR_COMMUNICATION_SERVICES,B2,Batch 2 — 2024 to 2026,11,4,7,36.36,0.8528,-0.0773,-52.92,-0.5292,306.47,359.39,7.3338,-5.1838,16.9343,-11.1817,9.4,0,11
CDRE,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,13,4,9,30.77,0.8747,-0.0796,-92.83,-0.9283,647.92,740.75,9.438,-5.0484,29.9063,-9.2443,9.5,0,13
CVI,Energy,SECTOR_ENERGY,B2,Batch 2 — 2024 to 2026,12,5,7,41.67,0.7544,-0.0797,-118.61,-1.1861,364.25,482.86,5.7463,-4.7431,9.262,-7.5357,9.0,0,12
ABNB,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,12,4,8,33.33,0.8466,-0.0801,-67.95,-0.6795,374.98,442.93,5.9506,-3.1232,7.9509,-6.483,9.8,0,12
VICR,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,16,2,14,12.5,0.9858,-0.0813,-16.14,-0.1614,1121.19,1137.33,52.4208,-7.4514,57.1552,-16.2378,6.5,0,16
MHN,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,11,4,7,36.36,0.7428,-0.0816,-104.99,-1.0499,303.21,408.2,1.3571,-1.098,2.1148,-1.7284,8.2,0,11
FROG,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,11,3,8,27.27,0.8276,-0.0826,-91.65,-0.9165,439.9,531.55,13.293,-5.5833,26.0294,-10.064,13.9,0,11
HYLN,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,0.786,-0.0831,-73.52,-0.7352,270.01,343.53,8.3076,-7.4627,13.3333,-13.4716,9.8,1,9
PZZA,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,5,2,3,40.0,0.9259,-0.0846,-15.99,-0.1599,199.68,215.67,9.2348,-6.5167,18.1731,-8.6528,33.6,0,5
THFF,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,12,5,7,41.67,0.8019,-0.0848,-98.51,-0.9851,398.85,497.36,4.2412,-3.5669,6.5894,-5.1571,9.9,0,12
MASI,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,10,3,7,30.0,0.7,-0.0853,-169.03,-1.6903,394.36,563.39,10.0797,-5.6743,14.6716,-8.0903,10.2,0,10
TGTX,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,10,4,6,40.0,0.7269,-0.0862,-139.34,-1.3934,370.86,510.2,10.9969,-8.6942,22.2344,-10.9871,8.6,0,10
TALK,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,11,4,7,36.36,0.7383,-0.0863,-84.52,-0.8452,238.39,322.91,6.4854,-5.1817,23.5714,-12.41,12.7,0,11
TILE,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,16,6,10,37.5,0.7536,-0.088,-153.88,-1.5388,470.68,624.56,5.5758,-4.0364,12.2098,-8.3095,8.4,0,16
SHOO,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,12,4,8,33.33,0.8107,-0.089,-109.75,-1.0975,470.15,579.9,7.8914,-5.563,16.8421,-15.4522,10.3,0,12
GXO,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,11,4,7,36.36,0.8691,-0.0898,-70.67,-0.7067,469.01,539.68,8.7277,-4.1065,28.311,-5.3725,10.9,0,11
MBIN,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,10,5,5,50.0,0.8604,-0.0907,-47.1,-0.471,290.28,337.38,3.4057,-4.8327,5.0101,-6.2493,9.2,0,10
CMCO,Industrials,SECTOR_INDUSTRIALS,B2,Batch 2 — 2024 to 2026,11,3,8,27.27,0.9175,-0.0915,-46.93,-0.4693,522.24,569.17,11.2383,-5.3167,23.8543,-10.8455,12.6,1,10
FOUR,Technology,SECTOR_TECHNOLOGY,B2,Batch 2 — 2024 to 2026,11,6,5,54.55,0.8074,-0.0917,-80.97,-0.8097,339.44,420.41,3.8097,-7.1292,7.419,-9.5652,10.8,0,11
PEBO,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,11,4,7,36.36,0.8026,-0.092,-80.42,-0.8042,326.97,407.39,3.9608,-2.7369,6.2351,-3.8553,11.8,0,11
THW,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,12,3,9,25.0,0.867,-0.092,-78.26,-0.7826,510.16,588.42,5.2508,-1.991,9.5853,-3.2081,11.2,1,11
CWH,Consumer Discretionary,SECTOR_CONSUMER_DISCRETIONARY,B2,Batch 2 — 2024 to 2026,6,2,4,33.33,0.7861,-0.0926,-61.13,-0.6113,224.6,285.73,10.3138,-6.5096,12.9281,-11.9723,17.7,1,5
DOCS,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,12,4,8,33.33,0.8356,-0.0955,-115.48,-1.1548,586.83,702.31,9.8557,-6.9524,22.2693,-20.541,9.8,0,12
PRK,Financials,SECTOR_FINANCIALS,B2,Batch 2 — 2024 to 2026,12,4,8,33.33,0.6373,-0.0955,-188.84,-1.8884,331.84,520.68,4.9124,-3.6038,15.6177,-7.7599,7.4,0,12
ROKU,Communication Services,SECTOR_COMMUNICATION_SERVICES,B2,Batch 2 — 2024 to 2026,12,4,8,33.33,0.8665,-0.0957,-61.47,-0.6147,399.0,460.47,9.3262,-5.2353,17.2326,-9.9324,9.8,0,12
TWST,Healthcare,SECTOR_HEALTHCARE,B2,Batch 2 — 2024 to 2026,10,3,7,30.0,0.6473,-0.0962,-122.45,-1.2245,224.76,347.21,11.5512,-5.6768,26.54,-13.293,15.8,0,10
